0.0,0.7999999999999998
1.0,0.8625281674513269
2.0,0.9192970751554763
3.0,0.9704970400029403
4.0,1.0168376742859122
5.0,1.0588056893630182
6.0,1.095847032907628
7.0,1.1295260490790064
8.0,1.1600691838967643
9.0,1.1875105260668275
10.0,1.2124025908281095
11.0,1.234931117829665
12.0,1.2553258064430817
13.0,1.273823042164866
14.0,1.2906751032326975
15.0,1.3057137142485575
16.0,1.3191494854223462
17.0,1.3313023413654979
18.0,1.3409591630095623
19.0,1.3417809508565792
20.0,1.3282091884039087
21.0,1.298743898964955
22.0,1.255021286552122
23.0,1.20081353801812
24.0,1.139996006377057
25.0,1.0755914389708945
26.0,1.0099716830154783
27.0,0.9448707462841757
28.0,0.8815490504739126
29.0,0.8206843808569314
30.0,0.7629845232561219
31.0,0.7084750527648043
32.0,0.6573968724793054
33.0,0.6099362081360272
34.0,0.5657492198853894
35.0,0.5248791783522796
36.0,0.4874907341735981
37.0,0.4540939504497703
38.0,0.42584506988553705
39.0,0.4045073961636978
40.0,0.3925732160219449
41.0,0.39369529231442607
42.0,0.41242015465901827
43.0,0.45255492939338504
44.0,0.5136897482300503
45.0,0.5890611048883675
46.0,0.6685057370983916
47.0,0.7426660905849108
48.0,0.806191074831772
49.0,0.8570058831059891
50.0,0.8951180101384876
51.0,0.92145431880367
52.0,0.9373875818974936
53.0,0.9443752160623645
54.0,0.9439332382782588
55.0,0.9375739328554016
56.0,0.927058441373819
57.0,0.914226279229611
58.0,0.901556806160138
59.0,0.8919259098956882
60.0,0.8889970067051984
61.0,0.896199943951174
62.0,0.9157182338309688
63.0,0.9473998135038966
64.0,0.9878948712189415
65.0,1.0308430808915938
66.0,1.0694232308472782
67.0,1.099204881610608
68.0,1.119544675848815
69.0,1.1323051146274563
70.0,1.140412462849174
71.0,1.1467569392172532
72.0,1.153620272633882
73.0,1.162465909397901
74.0,1.1738251194155955
75.0,1.1874565159746286
76.0,1.2024346072402483
77.0,1.2173299809806244
78.0,1.2303800664783815
79.0,1.2392240273272674
80.0,1.240239540768248
81.0,1.229090878793486
82.0,1.2032360007198197
83.0,1.1640187317954862
84.0,1.1159426709567297
85.0,1.0642785965956636
86.0,1.012605948591108
87.0,0.9629131255524914
88.0,0.9159099211603495
89.0,0.8715177947383943
90.0,0.8294904287109269
91.0,0.7890084972999117
92.0,0.7494031911726088
93.0,0.710455448868885
94.0,0.6722352397180222
95.0,0.6352473710662548
96.0,0.5999296781397218
97.0,0.567159368647834
98.0,0.5382626831664293
99.0,0.5153144625930304
100.0,0.5012949213179317
101.0,0.49976297602381575
102.0,0.5141292847954202
103.0,0.5461543884988748
