0.0,0.9499999999999997
1.0,0.972953225490861
2.0,0.9938271646284925
3.0,1.0128354753038553
4.0,1.029845445624619
5.0,1.0452034521238325
6.0,1.059127159356509
7.0,1.0716492983284032
8.0,1.0830024033312462
9.0,1.0932129043283463
10.0,1.1024703020563114
11.0,1.1107960714570655
12.0,1.1183433093281245
13.0,1.1251307303318143
14.0,1.1312845620077234
15.0,1.1368191387769437
16.0,1.1418371347070908
17.0,1.1463373718063647
18.0,1.1463408259138657
19.0,1.1383654923833502
20.0,1.1236161922213168
21.0,1.1033766489422059
22.0,1.0787401142843913
23.0,1.0508028106718053
24.0,1.0206503809960454
25.0,0.9890932900318326
26.0,0.9567713464087988
27.0,0.9243221435423262
28.0,0.8920132286677606
29.0,0.8604146186000662
30.0,0.829581424570473
31.0,0.7997756601837621
32.0,0.7710935562233222
33.0,0.7435479465348611
34.0,0.7174259352192803
35.0,0.6930731175788586
36.0,0.6722169261680052
37.0,0.6566816370121751
38.0,0.6479885245159268
39.0,0.6475560984869209
40.0,0.6565845127121862
41.0,0.6757906323682659
42.0,0.7051148080434589
43.0,0.7436443347155114
44.0,0.7894210269478518
45.0,0.8398507327102009
46.0,0.8920470202983571
47.0,0.9432848970845428
48.0,0.9912908847884484
49.0,1.0346077831189655
50.0,1.0722367936898152
51.0,1.1037164970589366
52.0,1.1291313971177193
53.0,1.1489362550884026
54.0,1.164021788548748
55.0,1.1756873760615711
56.0,1.1854660661602994
57.0,1.1950405204690402
58.0,1.2060614313434896
59.0,1.2196722404950648
60.0,1.2362640175509718
61.0,1.255022301679836
62.0,1.2729211189481946
63.0,1.284805213222106
64.0,1.284845050625787
65.0,1.2691915906963616
66.0,1.2380254116102056
67.0,1.1942134525984383
68.0,1.1420721526017437
69.0,1.0856251196462847
70.0,1.0278857259035754
71.0,0.9711395197831941
72.0,0.9166706843123067
73.0,0.8648228404779382
74.0,0.8157680026534853
75.0,0.7693455710690555
76.0,0.7250242034115632
77.0,0.6822263568664699
78.0,0.6405919652476437
79.0,0.6002562091318843
80.0,0.5618033080279797
81.0,0.5262871977625785
82.0,0.4951757324671558
83.0,0.47023391279118487
84.0,0.45399397932200947
85.0,0.4496727214586252
86.0,0.4610349036571387
87.0,0.4911916764431091
88.0,0.5404061561065648
89.0,0.6045211572156003
90.0,0.6764405748381543
91.0,0.7486271133795603
92.0,0.8152798945879267
93.0,0.8730076190249062
94.0,0.9203042078942856
95.0,0.9569001342365738
96.0,0.9830594156702347
97.0,0.9996985729220376
98.0,1.0078565080256543
99.0,1.0089436616736052
100.0,1.004499601319871
101.0,0.996502243257571
102.0,0.987267677161923
103.0,0.9795602036578674
104.0,0.9765800863381622
105.0,0.9815595074215964
106.0,0.9967903794586724
107.0,1.0227049941466972
108.0,1.0568223319404613
109.0,1.0934097518017898
110.0,1.1249134023644805
111.0,1.1452962791547778
112.0,1.1526257279575112
113.0,1.1487490093836594
114.0,1.1373258742122105
115.0,1.1223896729215934
116.0,1.107169805124546
117.0,1.0941553324686195
118.0,1.084865221268806
119.0,1.0798316725243426
120.0,1.078549357576546
121.0,1.0794845525379033
122.0,1.0800331668360919
123.0,1.0767186923007181
124.0,1.065710514171314
125.0,1.0440942260722965
126.0,1.0111137725941008
127.0,0.9694769204320939
128.0,0.9239424675719214
129.0,0.8789700476062912
130.0,0.8379500632214332
131.0,0.8030197262914228
132.0,0.7752419093155681
133.0,0.754808447681597
134.0,0.7410275840992627
135.0,0.7323540946324999
136.0,0.72695918906451
137.0,0.7231652927456627
138.0,0.7197449547705543
139.0,0.716295984128259
140.0,0.7135606092886869
141.0,0.7136062723552132
142.0,0.7196984370901158
143.0,0.7357774319941592
144.0,0.764713633226565
145.0,0.8064234105216037
146.0,0.8567991373529943
147.0,0.9099114906129891
148.0,0.960868099943058
149.0,1.0072295299833303
150.0,1.0480056084798361
151.0,1.083609557543035
152.0,1.1147674677676862
153.0,1.1422282027011745
154.0,1.1665076346250922
155.0,1.1880464910831785
156.0,1.2071047452372368
157.0,1.224012945513738
158.0,1.239068943506836
159.0,1.2529808925946382
160.0,1.2668211799433906
161.0,1.2815633388930254
162.0,1.296886465274484
163.0,1.3100681837002737
164.0,1.3155401263666062
165.0,1.307474931107255
166.0,1.2835186777760836
167.0,1.2452771271986727
168.0,1.1961543203936404
169.0,1.140125117291864
170.0,1.0801991689378958
171.0,1.0189277146970737
172.0,0.9579094009970796
173.0,0.8984308773453833
174.0,0.8411134271140841
175.0,0.7864497113597803
176.0,0.7348254863724188
177.0,0.6860826843824508
178.0,0.640043855240697
179.0,0.5965580032332357
180.0,0.5556893788913638
181.0,0.51776324667832
182.0,0.48358007616641235
183.0,0.4544183020136331
184.0,0.43193126327241216
185.0,0.4186008710020466
186.0,0.4177209465356759
187.0,0.43334177452283956
188.0,0.4688769366346489
189.0,0.5243541239502366
190.0,0.5947322680722321
191.0,0.671221211917599
192.0,0.7452424588590076
193.0,0.8107516625148158
194.0,0.8649164322335046
195.0,0.9070746519973557
196.0,0.9376411914402775
197.0,0.9577648364657758
198.0,0.968561154027239
199.0,0.9715059476493115
200.0,0.9680544626080699
201.0,0.9598254842952165
202.0,0.9490487875175733
203.0,0.937967208514228
204.0,0.92933485741521
205.0,0.9264287600984512
206.0,0.9326020985365515
207.0,0.9501455061604963
208.0,0.9792612896610292
209.0,1.016982241184524
210.0,1.0572815077628053
211.0,1.0928566166823406
212.0,1.1185936086215487
213.0,1.1333149385169055
214.0,1.139012487676139
215.0,1.1389991139364715
216.0,1.1365701204759486
217.0,1.1345125381086612
